Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Duplicate Issue of,Timestamp,Issue status
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/grievance,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Products</p>",div:nth-child(3) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755532,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755516,2026-05-29T07:47:26.827Z,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/grievance,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Company</p>",div:nth-child(2) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755533,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755517,2026-05-29T07:47:26.827Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-contain.w-[110px].md:w-[120px].lg:w-[130px],"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/,"Experimental, SC 1.1.1","<img alt=""Logo"" fetchpriority=""high"" width=""220"" height=""116"" data-nimg=""1"" class=""object-contain w-[110px] md:w-[120px] lg:w-[130px]"" style=""color:transparent;height:auto"" srcset=""/_next/image?url=%2FAccuracap-logo.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75 2x"" src=""/_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75"">",.md\:w-\[120px\],Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755534,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755525,2026-05-29T07:47:05.942Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-contain.w-[110px].md:w-[110px].lg:w-[120px].h-auto,"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/,"Experimental, SC 1.1.1","<img alt=""AccuraCap"" width=""140"" height=""52"" data-nimg=""1"" class=""object-contain w-[110px] md:w-[110px] lg:w-[120px] h-auto"" style=""color:transparent"" srcset=""/_next/image?url=%2FAccuracap-logo.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2FAccuracap-logo.png&amp;w=384&amp;q=75 2x"" src=""/_next/image?url=%2FAccuracap-logo.png&amp;w=384&amp;q=75"">",.md\:w-\[110px\],Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B110px%5D.lg%3Aw-%5B120px%5D.h-auto&activeBehaviorValue=&activeIssueId=359755535,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B110px%5D.lg%3Aw-%5B120px%5D.h-auto&activeBehaviorValue=&activeIssueId=359755526,2026-05-29T07:47:05.942Z,visible
bypass-blocks-skip-links,First interactive item in the Web page must be a link to the beginning of the main content,serious,html#,"",Ensure that a mechanism is available to bypass blocks of content that are repeated on multiple Web pages by skipping directly to the main content of the Web page and the element is visible when it receive keyboard focus.,https://accura-cap.vercel.app/kyc_status_check,SC 2.4.1,"<html la=""en"">",html,No,Confirmed,No,"Fix all of the following:
Add a 'Skip to Main content' link as the first interactive element via keyboard",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66208&activeComponentId=html%23&activeBehaviorValue=&activeIssueId=359755536,NA,2026-05-29T07:47:31.355Z,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/kyc_status_check,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Products</p>",div:nth-child(3) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755537,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755516,2026-05-29T07:47:31.355Z,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/kyc_status_check,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Company</p>",div:nth-child(2) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755538,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755517,2026-05-29T07:47:31.355Z,visible
bypass-blocks-skip-links,First interactive item in the Web page must be a link to the beginning of the main content,serious,html#,"",Ensure that a mechanism is available to bypass blocks of content that are repeated on multiple Web pages by skipping directly to the main content of the Web page and the element is visible when it receive keyboard focus.,https://accura-cap.vercel.app/philosophy,SC 2.4.1,"<html la=""en"">",html,No,Confirmed,No,"Fix all of the following:
Add a 'Skip to Main content' link as the first interactive element via keyboard",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66208&activeComponentId=html%23&activeBehaviorValue=&activeIssueId=359755539,NA,2026-05-29T07:47:36.244Z,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/philosophy,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Products</p>",div:nth-child(3) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755540,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755516,2026-05-29T07:47:36.244Z,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#text-[12.5px].md:text-[13px].tracking-[0.18em].uppercase.text-black/45.mb-3.font-medium,"","Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://accura-cap.vercel.app/philosophy,"Experimental, SC 1.3.1","<p class=""text-[12.5px] md:text-[13px] tracking-[0.18em] uppercase text-black/45 mb-3 font-medium"">Company</p>",div:nth-child(2) > .text-\[12\.5px\].md\:text-\[13px\].tracking-\[0\.18em\],Yes,Unreviewed,No,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755541,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66214&activeComponentId=p%23text-%5B12.5px%5D.md%3Atext-%5B13px%5D.tracking-%5B0.18em%5D.uppercase.text-black%2F45.mb-3.font-medium&activeBehaviorValue=&activeIssueId=359755517,2026-05-29T07:47:36.244Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-contain.w-[110px].md:w-[120px].lg:w-[130px],"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/products,"Experimental, SC 1.1.1","<img alt=""Logo"" fetchpriority=""high"" width=""220"" height=""116"" data-nimg=""1"" class=""object-contain w-[110px] md:w-[120px] lg:w-[130px]"" style=""color:transparent;height:auto"" srcset=""/_next/image?url=%2FAccuracap-logo.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75 2x"" src=""/_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75"">",.md\:w-\[120px\],Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755542,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755525,2026-05-29T07:47:16.116Z,visible
